customer_id,health_score,risk_segment,monthly_active_days,feature_adoption_rate_pct,avg_daily_session_mins,api_calls_count,export_reports_count,total_tickets_logged,avg_resolution_time_hrs,escalated_tickets_count,csat_score
CUST-108794,8.2,High Risk (Critical),4,21.9,6.8,98,5,2,29.6,1,3.0
CUST-108795,17.8,High Risk (Critical),12,11.3,8.2,106,5,3,12.4,0,2.0
CUST-108796,64.7,Medium Risk (Warning),18,55.6,57.2,33,7,1,16.2,0,5.0
CUST-108797,38.4,High Risk (Critical),7,26.8,12.7,100,35,0,0.0,0,3.5
CUST-108798,74.8,Low Risk (Healthy),29,50.5,78.3,85,35,0,0.0,0,3.5
CUST-108799,7.4,High Risk (Critical),5,35.2,18.7,68,31,1,14.8,1,1.0
CUST-108800,5.0,High Risk (Critical),4,36.4,16.9,11,30,5,21.4,1,2.0
CUST-108801,8.5,High Risk (Critical),10,18.0,18.7,106,30,3,33.6,0,1.0
CUST-108802,12.2,High Risk (Critical),4,25.9,19.9,9,17,2,39.2,0,2.0
CUST-108803,22.0,High Risk (Critical),11,32.3,18.9,96,8,1,50.5,1,3.0
CUST-108804,5.0,High Risk (Critical),2,23.3,21.3,84,16,2,21.9,0,1.0
CUST-108805,71.9,Low Risk (Healthy),21,89.4,97.5,105,37,1,23.3,0,4.0
CUST-108806,32.8,High Risk (Critical),1,34.9,17.8,101,7,0,0.0,0,3.5
CUST-108807,58.8,Medium Risk (Warning),15,59.3,82.4,107,11,0,0.0,0,3.5
CUST-108808,5.0,High Risk (Critical),1,21.5,17.5,31,26,5,41.3,0,3.0
CUST-108809,80.7,Low Risk (Healthy),28,65.3,42.2,100,29,1,17.9,0,5.0
CUST-108810,12.6,High Risk (Critical),11,36.5,18.8,150,0,3,55.2,1,2.0
CUST-108811,76.0,Low Risk (Healthy),20,84.6,58.6,146,28,1,16.0,0,5.0
CUST-108812,13.4,High Risk (Critical),6,44.4,10.4,127,37,3,15.2,0,1.0
CUST-108813,67.2,Medium Risk (Warning),25,54.7,95.1,5610,34,1,20.1,0,4.0
CUST-108814,62.8,Medium Risk (Warning),17,77.9,44.2,10,33,1,2.0,0,3.5
CUST-108815,83.5,Low Risk (Healthy),27,88.2,89.4,2413,4,0,0.0,0,3.5
CUST-108816,69.4,Medium Risk (Warning),20,59.9,77.3,17,2,1,9.9,0,5.0
CUST-108817,79.0,Low Risk (Healthy),25,82.2,56.8,4089,11,0,0.0,0,3.5
CUST-108818,12.0,High Risk (Critical),12,38.2,13.9,9,3,1,60.0,1,1.0
CUST-108819,9.3,High Risk (Critical),2,36.3,5.9,86,45,1,50.4,0,1.0
CUST-108820,62.5,Medium Risk (Warning),23,69.8,100.7,6545,30,2,17.2,0,3.5
CUST-108821,17.7,High Risk (Critical),10,41.5,20.2,42,17,3,16.7,0,1.0
CUST-108822,68.7,Medium Risk (Warning),19,79.4,57.3,2120,0,1,3.4,0,4.0
CUST-108823,77.3,Low Risk (Healthy),21,94.3,66.6,1332,5,0,0.0,0,3.5
CUST-108824,60.0,Medium Risk (Warning),15,63.4,101.9,115,32,0,0.0,0,3.5
CUST-108825,5.0,High Risk (Critical),11,16.1,15.0,94,20,1,55.8,1,1.0
CUST-108826,14.9,High Risk (Critical),13,27.6,11.5,37,21,2,69.6,0,1.0
CUST-108827,27.7,High Risk (Critical),8,40.8,16.2,131,35,1,25.9,0,2.0
CUST-108828,61.6,Medium Risk (Warning),17,59.8,67.9,95,16,0,0.0,0,3.5
CUST-108829,27.9,High Risk (Critical),1,18.4,20.8,47,10,0,0.0,0,3.5
CUST-108830,41.0,High Risk (Critical),6,40.1,7.5,144,1,0,0.0,0,3.5
CUST-108831,68.2,Medium Risk (Warning),16,86.1,81.7,3431,8,0,0.0,0,3.5
CUST-108832,69.2,Medium Risk (Warning),17,85.2,72.7,1962,35,0,0.0,0,3.5
CUST-108833,30.6,High Risk (Critical),3,18.7,14.6,104,38,0,0.0,0,3.5
CUST-108834,5.0,High Risk (Critical),4,33.7,16.4,29,42,1,54.8,1,1.0
CUST-108835,64.9,Medium Risk (Warning),28,54.4,57.6,29,44,2,14.1,0,3.5
CUST-108836,13.3,High Risk (Critical),3,38.5,11.7,60,27,1,34.1,0,1.0
CUST-108837,72.2,Low Risk (Healthy),19,87.7,78.7,78,41,2,11.3,0,5.0
CUST-108838,89.7,Low Risk (Healthy),28,90.2,43.1,78,1,1,5.9,0,5.0
CUST-108839,74.8,Low Risk (Healthy),25,68.3,64.8,2721,2,0,0.0,0,3.5
CUST-108840,5.0,High Risk (Critical),1,34.6,8.7,51,3,3,59.4,1,2.0
CUST-108841,72.0,Low Risk (Healthy),19,85.4,91.8,1009,26,0,0.0,0,3.5
CUST-108842,13.1,High Risk (Critical),2,27.7,8.1,37,23,1,47.1,0,2.0
CUST-108843,5.0,High Risk (Critical),1,35.7,7.7,38,28,2,38.8,1,2.0
CUST-108844,81.0,Low Risk (Healthy),24,93.4,37.0,78,35,0,0.0,0,3.5
CUST-108845,31.8,High Risk (Critical),4,18.1,16.7,102,10,0,0.0,0,3.5
CUST-108846,58.2,Medium Risk (Warning),16,52.9,51.4,78,44,0,0.0,0,3.5
CUST-108847,5.0,High Risk (Critical),5,23.3,15.4,13,5,3,24.8,1,2.0
CUST-108848,24.2,High Risk (Critical),14,14.3,6.4,119,10,1,53.9,0,2.0
CUST-108849,16.7,High Risk (Critical),2,26.7,19.7,18,33,1,16.2,0,2.0
CUST-108850,25.3,High Risk (Critical),8,42.1,8.8,91,6,1,16.0,1,3.0
CUST-108851,19.3,High Risk (Critical),11,38.9,13.9,62,7,2,64.4,1,3.0
CUST-108852,5.0,High Risk (Critical),2,36.5,11.6,64,45,4,33.3,0,1.0
CUST-108853,80.9,Low Risk (Healthy),24,80.4,33.3,2464,28,1,10.0,0,5.0
CUST-108854,25.8,High Risk (Critical),11,32.7,19.2,84,34,2,69.7,0,3.0
CUST-108855,19.2,High Risk (Critical),5,13.4,5.1,61,11,1,43.8,0,3.0
CUST-108856,63.8,Medium Risk (Warning),15,76.0,41.2,865,16,0,0.0,0,3.5
CUST-108857,5.0,High Risk (Critical),4,36.6,9.4,88,42,4,32.6,1,2.0
CUST-108858,64.1,Medium Risk (Warning),26,50.2,86.1,87,42,2,12.9,0,4.0
CUST-108859,5.0,High Risk (Critical),4,20.4,7.6,114,38,3,32.7,0,1.0
CUST-108860,22.1,High Risk (Critical),14,16.1,12.7,141,39,2,43.0,0,2.0
CUST-108861,5.0,High Risk (Critical),5,27.8,12.2,125,29,3,52.8,1,1.0
CUST-108862,62.8,Medium Risk (Warning),20,53.7,89.8,62,21,2,15.6,0,5.0
CUST-108863,8.1,High Risk (Critical),7,30.5,10.3,141,32,1,66.9,1,2.0
CUST-108864,30.0,High Risk (Critical),12,22.5,18.1,130,6,2,22.3,0,3.0
CUST-108865,22.9,High Risk (Critical),12,40.6,14.6,76,28,1,26.4,1,2.0
CUST-108866,5.0,High Risk (Critical),4,11.3,14.4,37,20,2,18.2,1,2.0
CUST-108867,5.0,High Risk (Critical),4,14.0,14.8,48,18,4,40.2,1,2.0
CUST-108868,8.7,High Risk (Critical),12,33.3,16.3,149,37,2,42.4,1,1.0
CUST-108869,64.0,Medium Risk (Warning),20,65.8,84.4,1266,17,1,19.3,0,4.0
CUST-108870,18.3,High Risk (Critical),5,24.0,17.1,59,12,3,12.3,0,3.0
CUST-108871,67.2,Medium Risk (Warning),21,60.7,40.8,95,27,0,0.0,0,3.5
CUST-108872,43.1,High Risk (Critical),10,29.3,6.8,141,15,0,0.0,0,3.5
CUST-108873,67.3,Medium Risk (Warning),22,56.6,82.7,3,40,0,0.0,0,3.5
CUST-108874,41.0,High Risk (Critical),12,13.3,11.9,93,31,0,0.0,0,3.5
CUST-108875,70.4,Low Risk (Healthy),21,61.4,28.0,50,17,1,15.9,0,5.0
CUST-108876,68.1,Medium Risk (Warning),21,62.3,105.0,101,3,2,4.4,0,5.0
CUST-108877,27.0,High Risk (Critical),12,35.1,7.6,97,16,4,12.3,0,3.0
CUST-108878,72.0,Low Risk (Healthy),26,60.8,66.3,2519,31,2,22.9,0,5.0
CUST-108879,16.6,High Risk (Critical),3,42.3,9.9,33,32,1,64.5,0,2.0
CUST-108880,6.4,High Risk (Critical),1,30.6,19.2,80,37,1,49.3,0,1.0
CUST-108881,51.2,Medium Risk (Warning),13,42.9,9.1,77,5,0,0.0,0,3.5
CUST-108882,5.0,High Risk (Critical),1,17.4,9.5,67,14,2,63.0,0,2.0
CUST-108883,32.7,High Risk (Critical),10,42.8,19.8,85,9,1,59.9,0,3.0
CUST-108884,18.8,High Risk (Critical),5,36.3,17.6,138,31,3,38.3,0,3.0
CUST-108885,16.2,High Risk (Critical),7,10.1,16.2,81,30,3,17.0,0,3.0
CUST-108886,22.9,High Risk (Critical),11,27.4,19.3,147,21,2,32.2,0,2.0
CUST-108887,84.1,Low Risk (Healthy),25,86.1,53.4,103,18,1,8.3,0,5.0
CUST-108888,78.7,Low Risk (Healthy),24,72.7,90.3,6682,44,1,9.2,0,5.0
CUST-108889,71.2,Low Risk (Healthy),23,88.3,102.1,14,1,1,23.7,0,3.5
CUST-108890,41.4,High Risk (Critical),10,23.4,14.0,43,32,0,0.0,0,3.5
CUST-108891,65.5,Medium Risk (Warning),16,63.9,40.9,2535,13,1,8.1,0,5.0
CUST-108892,71.0,Low Risk (Healthy),23,72.2,58.4,148,5,1,10.6,0,4.0
CUST-108893,5.0,High Risk (Critical),5,20.0,6.3,9,15,2,28.5,1,1.0
CUST-108894,33.2,High Risk (Critical),4,22.9,8.8,40,4,0,0.0,0,3.5
CUST-108895,72.6,Low Risk (Healthy),28,52.7,65.1,100,4,2,20.4,0,5.0
CUST-108896,41.8,High Risk (Critical),11,20.3,9.5,92,45,0,0.0,0,3.5
CUST-108897,66.0,Medium Risk (Warning),17,63.7,95.6,6787,20,1,14.6,0,5.0
CUST-108898,82.2,Low Risk (Healthy),27,84.0,109.3,5246,6,0,0.0,0,3.5
CUST-108899,74.2,Low Risk (Healthy),26,85.1,76.5,4284,18,2,15.6,0,4.0
CUST-108900,5.0,High Risk (Critical),1,41.7,16.1,33,10,3,54.2,0,1.0
CUST-108901,22.9,High Risk (Critical),4,39.2,21.5,17,13,1,17.6,0,2.0
CUST-108902,5.0,High Risk (Critical),3,13.1,19.7,72,32,2,31.0,0,1.0
CUST-108903,33.6,High Risk (Critical),6,15.5,18.0,10,21,0,0.0,0,3.5
CUST-108904,74.4,Low Risk (Healthy),19,93.4,32.4,120,45,0,0.0,0,3.5
CUST-108905,11.7,High Risk (Critical),9,42.2,11.2,111,42,3,49.4,1,2.0
CUST-108906,5.0,High Risk (Critical),1,23.0,10.0,148,13,1,37.6,1,2.0
CUST-108907,62.9,Medium Risk (Warning),20,62.2,80.8,5171,43,1,19.2,0,4.0
CUST-108908,8.4,High Risk (Critical),12,17.6,9.1,34,13,3,23.4,1,2.0
CUST-108909,46.3,Medium Risk (Warning),11,35.3,16.6,77,44,0,0.0,0,3.5
CUST-108910,8.2,High Risk (Critical),14,20.3,21.5,76,36,4,52.3,0,1.0
CUST-108911,65.6,Medium Risk (Warning),16,91.9,65.1,976,21,1,2.2,0,3.5
CUST-108912,46.2,Medium Risk (Warning),14,21.9,10.8,103,28,0,0.0,0,3.5
CUST-108913,27.2,High Risk (Critical),13,38.4,19.2,25,29,2,45.0,0,2.0
CUST-108914,77.1,Low Risk (Healthy),20,91.5,40.0,1960,17,1,24.0,0,5.0
CUST-108915,58.3,Medium Risk (Warning),15,57.8,51.5,70,5,0,0.0,0,3.5
CUST-108916,79.4,Low Risk (Healthy),24,76.2,74.9,4494,12,1,12.0,0,5.0
CUST-108917,9.1,High Risk (Critical),5,31.4,5.2,96,5,2,57.5,1,3.0
CUST-108918,14.2,High Risk (Critical),10,41.8,7.3,49,45,1,29.7,1,1.0
CUST-108919,72.7,Low Risk (Healthy),21,83.7,56.5,112,28,1,3.4,0,4.0
CUST-108920,6.1,High Risk (Critical),8,28.1,11.2,1,36,3,56.4,1,2.0
CUST-108921,14.2,High Risk (Critical),3,39.4,14.2,50,15,2,45.1,0,2.0
CUST-108922,33.1,High Risk (Critical),7,43.1,20.8,44,18,1,25.5,0,3.0
CUST-108923,32.5,High Risk (Critical),6,11.5,16.6,73,33,0,0.0,0,3.5
CUST-108924,79.4,Low Risk (Healthy),27,78.8,87.8,1668,8,1,2.1,0,4.0
CUST-108925,73.2,Low Risk (Healthy),25,62.8,69.5,3336,27,0,0.0,0,3.5
CUST-108926,58.7,Medium Risk (Warning),16,64.5,78.6,82,11,1,15.6,0,4.0
CUST-108927,27.7,High Risk (Critical),2,13.6,7.8,65,26,0,0.0,0,3.5
CUST-108928,14.2,High Risk (Critical),6,18.5,14.4,16,6,1,26.4,1,3.0
CUST-108929,7.8,High Risk (Critical),9,23.3,21.3,26,16,2,41.5,1,2.0
CUST-108930,65.6,Medium Risk (Warning),18,73.6,78.8,100,0,2,20.1,0,5.0
CUST-108931,5.0,High Risk (Critical),3,37.9,8.3,37,41,4,63.0,0,1.0
CUST-108932,62.5,Medium Risk (Warning),17,62.8,109.6,30,42,0,0.0,0,3.5
CUST-108933,69.0,Medium Risk (Warning),17,73.9,59.2,4321,11,1,14.4,0,5.0
CUST-108934,16.1,High Risk (Critical),7,17.9,12.3,141,11,1,20.8,1,3.0
CUST-108935,9.3,High Risk (Critical),3,36.1,10.0,7,21,1,60.1,0,1.0
CUST-108936,76.4,Low Risk (Healthy),26,69.1,62.6,68,29,0,0.0,0,3.5
CUST-108937,59.6,Medium Risk (Warning),19,62.8,92.9,137,35,2,4.7,0,4.0
CUST-108938,5.0,High Risk (Critical),8,25.4,20.8,72,26,1,65.3,1,1.0
CUST-108939,76.9,Low Risk (Healthy),25,75.3,49.7,150,3,0,0.0,0,3.5
CUST-108940,22.0,High Risk (Critical),12,10.5,14.3,99,6,1,41.3,0,2.0
CUST-108941,5.0,High Risk (Critical),2,10.1,18.0,148,37,1,53.8,1,3.0
CUST-108942,12.2,High Risk (Critical),3,41.2,21.8,83,6,1,49.5,0,1.0
CUST-108943,29.5,High Risk (Critical),13,41.7,14.5,55,0,1,67.1,0,2.0
CUST-108944,72.3,Low Risk (Healthy),20,82.0,107.5,76,20,0,0.0,0,3.5
CUST-108945,23.9,High Risk (Critical),9,30.7,13.2,81,4,2,58.4,0,3.0
CUST-108946,36.0,High Risk (Critical),9,10.1,14.9,106,36,0,0.0,0,3.5
CUST-108947,72.9,Low Risk (Healthy),22,75.3,103.2,51,28,0,0.0,0,3.5
CUST-108948,60.2,Medium Risk (Warning),17,55.1,42.9,41,0,0,0.0,0,3.5
CUST-108949,81.4,Low Risk (Healthy),25,90.2,48.4,3630,30,0,0.0,0,3.5
CUST-108950,50.8,Medium Risk (Warning),14,37.2,9.9,68,41,0,0.0,0,3.5
CUST-108951,80.3,Low Risk (Healthy),27,77.7,36.3,1270,16,0,0.0,0,3.5
CUST-108952,13.0,High Risk (Critical),7,35.7,18.5,141,25,3,26.7,1,3.0
CUST-108953,45.3,Medium Risk (Warning),9,41.1,21.1,49,5,0,0.0,0,3.5
CUST-108954,15.3,High Risk (Critical),14,12.2,10.3,138,44,2,68.6,1,3.0
CUST-108955,46.6,Medium Risk (Warning),10,41.0,9.5,91,16,0,0.0,0,3.5
CUST-108956,65.0,Medium Risk (Warning),27,55.5,63.2,112,20,2,5.3,0,3.5
CUST-108957,77.4,Low Risk (Healthy),24,67.8,33.3,139,36,1,7.3,0,5.0
CUST-108958,44.1,High Risk (Critical),10,32.7,18.8,109,32,0,0.0,0,3.5
CUST-108959,80.4,Low Risk (Healthy),24,91.4,50.0,43,2,0,0.0,0,3.5
CUST-108960,56.4,Medium Risk (Warning),15,51.2,27.6,95,28,0,0.0,0,3.5
CUST-108961,77.5,Low Risk (Healthy),22,76.0,61.2,4773,17,1,5.1,0,5.0
CUST-108962,20.6,High Risk (Critical),14,22.9,17.9,138,28,2,23.5,0,1.0
CUST-108963,12.8,High Risk (Critical),13,28.2,12.2,131,31,5,49.5,0,2.0
CUST-108964,8.8,High Risk (Critical),9,12.7,18.6,22,45,6,16.4,0,3.0
CUST-108965,81.0,Low Risk (Healthy),24,93.4,80.1,66,44,0,0.0,0,3.5
CUST-108966,5.0,High Risk (Critical),5,23.0,15.8,3,0,3,59.4,1,2.0
CUST-108967,76.0,Low Risk (Healthy),25,89.0,108.3,1083,1,1,8.5,0,3.5
CUST-108968,82.4,Low Risk (Healthy),23,87.6,105.5,5169,6,1,4.2,0,5.0
CUST-108969,82.7,Low Risk (Healthy),28,86.6,59.4,20,25,1,5.2,0,4.0
CUST-108970,23.8,High Risk (Critical),12,42.1,11.5,124,21,2,70.6,0,2.0
CUST-108971,5.0,High Risk (Critical),11,19.5,18.4,64,1,4,24.7,1,1.0
CUST-108972,72.6,Low Risk (Healthy),27,63.2,74.7,896,0,1,19.2,0,4.0
CUST-108973,8.0,High Risk (Critical),10,12.3,18.8,59,38,3,24.4,0,1.0
CUST-108974,39.1,High Risk (Critical),7,29.2,19.6,124,25,0,0.0,0,3.5
CUST-108975,77.5,Low Risk (Healthy),28,63.8,89.1,106,24,0,0.0,0,3.5
CUST-108976,9.6,High Risk (Critical),2,34.4,21.5,124,29,2,58.8,0,2.0
CUST-108977,5.0,High Risk (Critical),2,34.9,6.8,61,34,2,64.1,1,1.0
CUST-108978,66.3,Medium Risk (Warning),24,55.7,91.0,35,13,1,19.1,0,4.0
CUST-108979,7.7,High Risk (Critical),5,43.1,7.7,58,8,3,47.3,0,1.0
CUST-108980,15.5,High Risk (Critical),11,12.5,19.2,20,43,1,39.7,0,1.0
CUST-108981,54.8,Medium Risk (Warning),17,70.1,71.2,51,15,2,15.2,0,3.5
CUST-108982,70.5,Low Risk (Healthy),19,80.4,79.4,5955,35,0,0.0,0,3.5
CUST-108983,43.4,High Risk (Critical),8,39.0,18.0,93,5,0,0.0,0,3.5
CUST-108984,51.8,Medium Risk (Warning),18,53.8,59.8,1554,40,3,2.8,0,4.0
CUST-108985,14.1,High Risk (Critical),2,14.6,4.3,96,16,2,23.9,0,3.0
CUST-108986,67.8,Medium Risk (Warning),19,71.4,28.7,18,36,0,0.0,0,3.5
CUST-108987,5.0,High Risk (Critical),6,14.8,21.2,62,39,5,66.7,1,2.0
CUST-108988,60.7,Medium Risk (Warning),17,56.7,32.0,384,23,0,0.0,0,3.5
CUST-108989,72.1,Low Risk (Healthy),22,81.4,47.1,95,33,1,13.3,0,4.0
CUST-108990,11.8,High Risk (Critical),8,32.4,5.8,25,1,3,20.5,0,1.0
CUST-108991,21.4,High Risk (Critical),10,27.1,12.6,143,33,1,32.2,1,3.0
CUST-108992,12.3,High Risk (Critical),11,35.5,5.9,91,13,2,62.0,1,2.0
CUST-108993,37.2,High Risk (Critical),6,27.5,13.6,124,13,0,0.0,0,3.5
CUST-108994,71.3,Low Risk (Healthy),17,76.6,81.8,123,12,1,2.8,0,5.0
CUST-108995,65.7,Medium Risk (Warning),20,77.6,90.3,122,36,3,17.9,0,5.0
CUST-108996,58.2,Medium Risk (Warning),16,69.5,58.1,2033,14,1,8.0,0,3.5
CUST-108997,58.4,Medium Risk (Warning),15,69.7,58.4,147,11,1,20.0,0,4.0
CUST-108998,5.0,High Risk (Critical),1,17.4,10.9,107,44,1,25.5,1,2.0
CUST-108999,20.8,High Risk (Critical),4,37.0,22.0,90,35,3,12.8,0,3.0
CUST-109000,75.0,Low Risk (Healthy),17,89.0,66.2,17,18,1,2.9,0,5.0
CUST-109001,20.1,High Risk (Critical),13,31.1,14.5,76,33,3,52.5,0,2.0
CUST-109002,85.5,Low Risk (Healthy),27,88.2,75.5,5813,28,1,23.7,0,5.0
CUST-109003,72.0,Low Risk (Healthy),27,57.4,100.0,2600,31,1,9.8,0,4.0
CUST-109004,71.6,Low Risk (Healthy),23,66.5,27.8,361,12,0,0.0,0,3.5
CUST-109005,76.8,Low Risk (Healthy),27,93.9,45.0,51,3,2,2.6,0,3.5
CUST-109006,64.5,Medium Risk (Warning),20,74.6,56.8,1420,8,1,12.6,0,3.5
CUST-109007,84.5,Low Risk (Healthy),29,82.7,54.3,93,15,0,0.0,0,3.5
CUST-109008,42.2,High Risk (Critical),11,21.8,18.1,143,33,0,0.0,0,3.5
CUST-109009,76.3,Low Risk (Healthy),28,93.4,26.0,47,28,3,8.7,0,4.0
CUST-109010,14.3,High Risk (Critical),10,19.5,12.3,2,31,1,23.0,1,2.0
CUST-109011,70.2,Low Risk (Healthy),18,84.0,83.9,123,2,0,0.0,0,3.5
CUST-109012,11.1,High Risk (Critical),7,18.7,16.1,92,20,1,62.7,1,3.0
CUST-109013,5.0,High Risk (Critical),7,28.8,19.7,17,41,1,40.7,1,1.0
CUST-109014,6.3,High Risk (Critical),1,29.1,20.7,46,23,1,46.3,0,1.0
CUST-109015,42.4,High Risk (Critical),12,18.0,4.9,41,1,0,0.0,0,3.5
CUST-109016,33.1,High Risk (Critical),1,35.9,21.2,98,14,0,0.0,0,3.5
CUST-109017,16.3,High Risk (Critical),10,29.8,16.7,80,44,1,31.7,1,2.0
CUST-109018,5.0,High Risk (Critical),1,33.6,14.2,105,13,1,70.9,0,1.0
CUST-109019,67.2,Medium Risk (Warning),15,79.1,95.5,34,0,1,20.2,0,5.0
CUST-109020,5.0,High Risk (Critical),11,28.1,16.8,121,11,2,59.7,1,1.0
CUST-109021,70.4,Low Risk (Healthy),25,57.3,71.0,38,5,2,16.9,0,5.0
CUST-109022,44.0,High Risk (Critical),12,23.5,8.1,5,11,0,0.0,0,3.5
CUST-109023,27.6,High Risk (Critical),6,25.2,21.1,140,35,1,15.7,0,3.0
CUST-109024,9.4,High Risk (Critical),7,23.6,16.6,78,32,3,55.9,1,3.0
CUST-109025,70.1,Low Risk (Healthy),22,58.9,82.3,106,3,1,23.1,0,5.0
CUST-109026,27.9,High Risk (Critical),1,18.7,13.1,104,16,0,0.0,0,3.5
CUST-109027,8.5,High Risk (Critical),1,18.6,21.9,99,11,1,51.6,0,2.0
CUST-109028,29.5,High Risk (Critical),14,21.5,12.8,50,6,2,44.7,0,3.0
CUST-109029,66.6,Medium Risk (Warning),20,66.9,45.4,90,17,2,16.8,0,5.0
CUST-109030,83.0,Low Risk (Healthy),28,82.1,62.1,69,27,0,0.0,0,3.5
CUST-109031,51.6,Medium Risk (Warning),14,39.9,16.1,68,34,0,0.0,0,3.5
CUST-109032,14.1,High Risk (Critical),13,12.4,17.9,46,31,3,33.0,1,3.0
CUST-109033,5.1,High Risk (Critical),9,15.5,13.8,40,44,2,44.6,1,2.0
CUST-109034,75.4,Low Risk (Healthy),25,77.5,30.1,109,37,1,9.6,0,4.0
CUST-109035,80.2,Low Risk (Healthy),29,68.3,102.1,109,35,0,0.0,0,3.5
CUST-109036,25.5,High Risk (Critical),12,15.8,7.3,79,26,1,25.7,0,2.0
CUST-109037,11.0,High Risk (Critical),11,13.5,17.6,146,8,3,14.0,0,1.0
CUST-109038,31.9,High Risk (Critical),4,18.4,21.3,36,13,0,0.0,0,3.5
CUST-109039,62.9,Medium Risk (Warning),16,68.4,108.5,114,37,0,0.0,0,3.5
CUST-109040,76.3,Low Risk (Healthy),24,77.8,64.2,50,0,0,0.0,0,3.5
CUST-109041,35.5,High Risk (Critical),11,32.7,21.5,47,20,1,23.8,0,3.0
CUST-109042,70.2,Low Risk (Healthy),16,82.2,106.4,4681,34,1,14.0,0,5.0
CUST-109043,39.4,High Risk (Critical),8,25.7,21.1,112,16,0,0.0,0,3.5
CUST-109044,33.0,High Risk (Critical),3,26.5,6.9,65,35,0,0.0,0,3.5
CUST-109045,14.6,High Risk (Critical),6,30.8,8.9,31,27,2,53.0,0,2.0
CUST-109046,25.5,High Risk (Critical),10,39.3,10.0,107,35,2,28.6,0,2.0
CUST-109047,5.0,High Risk (Critical),3,33.9,18.9,74,39,5,67.6,1,1.0
CUST-109048,7.7,High Risk (Critical),3,35.6,13.5,94,1,5,60.8,0,3.0
CUST-109049,15.8,High Risk (Critical),2,44.9,17.3,17,28,1,34.7,1,3.0
CUST-109050,63.8,Medium Risk (Warning),21,59.8,62.5,22,1,1,17.2,0,4.0
CUST-109051,5.0,High Risk (Critical),2,23.3,8.9,19,35,2,40.9,1,1.0
CUST-109052,60.4,Medium Risk (Warning),17,78.7,39.7,119,6,2,15.3,0,4.0
CUST-109053,13.4,High Risk (Critical),4,40.9,8.7,130,18,1,49.8,0,1.0
CUST-109054,6.6,High Risk (Critical),7,34.8,5.5,135,16,3,57.5,0,1.0
CUST-109055,10.5,High Risk (Critical),5,38.1,12.4,64,44,1,45.0,1,2.0
CUST-109056,63.5,Medium Risk (Warning),20,52.7,51.3,98,30,0,0.0,0,3.5
CUST-109057,60.5,Medium Risk (Warning),18,51.8,29.9,115,11,0,0.0,0,3.5
CUST-109058,5.0,High Risk (Critical),1,13.6,14.2,6,42,3,48.7,0,2.0
CUST-109059,5.0,High Risk (Critical),3,23.1,16.3,118,30,4,69.8,1,1.0
CUST-109060,68.0,Medium Risk (Warning),23,54.3,56.0,4368,18,0,0.0,0,3.5
CUST-109061,63.6,Medium Risk (Warning),21,56.1,58.9,55,24,1,9.6,0,4.0
CUST-109062,55.0,Medium Risk (Warning),17,94.4,26.3,1052,28,4,7.7,0,3.5
CUST-109063,9.1,High Risk (Critical),2,20.7,19.2,101,22,1,30.0,1,3.0
CUST-109064,76.4,Low Risk (Healthy),26,87.5,74.4,127,26,2,3.9,0,4.0
CUST-109065,80.0,Low Risk (Healthy),27,87.9,66.5,3790,5,3,2.9,0,5.0
CUST-109066,60.5,Medium Risk (Warning),15,64.9,77.8,38,30,0,0.0,0,3.5
CUST-109067,21.0,High Risk (Critical),11,24.7,18.5,71,29,1,40.9,1,3.0
CUST-109068,5.0,High Risk (Critical),10,11.6,6.6,29,13,4,70.4,0,1.0
CUST-109069,43.9,High Risk (Critical),12,23.1,18.8,120,31,0,0.0,0,3.5
CUST-109070,67.5,Medium Risk (Warning),27,71.4,102.4,1536,21,3,15.2,0,4.0
CUST-109071,41.2,High Risk (Critical),12,13.9,9.0,19,1,0,0.0,0,3.5
CUST-109072,16.7,High Risk (Critical),7,43.9,15.9,37,38,2,30.6,0,1.0
CUST-109073,68.7,Medium Risk (Warning),24,71.2,67.6,3447,6,3,21.4,0,5.0
CUST-109074,53.2,Medium Risk (Warning),19,53.9,55.8,127,37,3,2.1,0,4.0
CUST-109075,74.7,Low Risk (Healthy),28,54.5,64.6,2519,16,0,0.0,0,3.5
CUST-109076,5.0,High Risk (Critical),1,10.5,19.7,25,18,3,40.4,0,1.0
CUST-109077,23.5,High Risk (Critical),11,12.7,19.7,150,33,1,71.7,0,3.0
CUST-109078,44.9,High Risk (Critical),12,26.3,21.8,124,3,0,0.0,0,3.5
CUST-109079,70.9,Low Risk (Healthy),24,59.6,95.3,1810,13,0,0.0,0,3.5
CUST-109080,48.6,Medium Risk (Warning),11,43.0,4.1,105,7,0,0.0,0,3.5
CUST-109081,15.6,High Risk (Critical),5,44.5,5.3,5,25,1,67.2,1,3.0
CUST-109082,74.3,Low Risk (Healthy),28,74.5,75.5,82,40,1,19.2,0,3.5
CUST-109083,18.9,High Risk (Critical),11,26.5,6.1,89,18,2,14.1,0,1.0
CUST-109084,10.9,High Risk (Critical),8,10.5,5.5,112,0,2,55.2,0,2.0
CUST-109085,5.0,High Risk (Critical),12,17.7,5.4,24,22,3,20.1,1,1.0
CUST-109086,63.3,Medium Risk (Warning),16,70.0,95.8,29,42,0,0.0,0,3.5
CUST-109087,69.2,Medium Risk (Warning),20,89.2,40.8,1142,36,1,10.1,0,3.5
CUST-109088,29.7,High Risk (Critical),14,27.0,14.5,96,3,2,56.3,0,3.0
