customer_id,monthly_active_days,feature_adoption_rate_pct,avg_daily_session_mins,api_calls_count,export_reports_count
CUST-109620,27,94.7,25.5,59,20
CUST-109621,12,44.2,15.1,59,32
CUST-109622,12,24.7,12.9,33,28
CUST-109623,9,42.8,17.6,120,13
CUST-109624,5,16.9,6.2,125,38
CUST-109625,8,44.8,10.3,48,8
CUST-109626,19,87.7,90.1,5,17
CUST-109627,7,20.3,12.9,43,17
CUST-109628,3,12.6,6.9,110,41
CUST-109629,7,29.6,10.2,100,35
CUST-109630,4,23.2,4.5,131,45
CUST-109631,26,79.4,29.4,1617,14
CUST-109632,6,41.1,4.9,113,26
CUST-109633,11,37.6,18.6,149,42
CUST-109634,14,26.2,22.0,137,20
CUST-109635,15,66.8,105.5,40,41
CUST-109636,8,31.3,5.2,47,23
CUST-109637,27,89.1,25.6,58,43
CUST-109638,11,24.7,10.1,5,4
CUST-109639,5,27.9,8.4,50,43
CUST-109640,25,53.6,59.1,4373,0
CUST-109641,9,27.7,13.2,148,24
CUST-109642,2,15.8,9.4,77,16
CUST-109643,17,57.3,38.0,80,1
CUST-109644,15,75.7,61.8,1792,44
CUST-109645,18,88.9,108.6,55,12
CUST-109646,11,30.8,15.6,96,0
CUST-109647,5,37.0,7.7,98,14
CUST-109648,26,85.7,107.0,11,24
CUST-109649,15,85.6,27.1,42,39
CUST-109650,17,50.3,48.8,780,19
CUST-109651,28,92.5,76.5,29,12
CUST-109652,17,94.0,80.4,105,4
CUST-109653,13,25.2,15.4,37,45
CUST-109654,23,55.9,94.4,1888,21
CUST-109655,6,33.9,8.6,129,14
CUST-109656,4,39.7,11.3,90,33
CUST-109657,10,38.5,9.6,10,10
CUST-109658,26,87.3,60.8,3100,9
CUST-109659,6,33.9,12.1,89,2
CUST-109660,19,91.8,95.1,4184,17
CUST-109661,22,51.4,55.2,125,7
CUST-109662,25,70.1,32.1,60,41
CUST-109663,4,13.0,4.9,22,40
CUST-109664,8,10.7,19.1,30,32
CUST-109665,29,62.9,34.3,651,18
CUST-109666,7,26.2,8.8,77,8
CUST-109667,11,20.8,20.2,76,21
CUST-109668,24,77.1,99.1,6738,27
CUST-109669,6,40.4,17.2,46,31
CUST-109670,13,40.6,18.9,87,18
CUST-109671,24,58.9,30.2,23,5
CUST-109672,8,31.3,6.0,131,41
CUST-109673,29,79.7,68.1,63,28
CUST-109674,24,81.0,68.6,11,2
CUST-109675,5,25.3,13.2,135,44
CUST-109676,27,55.8,26.9,1371,18
CUST-109677,14,23.8,4.5,87,3
CUST-109678,15,79.5,51.4,113,32
CUST-109679,6,44.4,14.1,24,6
CUST-109680,21,52.0,65.5,18,6
CUST-109681,20,80.3,53.0,65,43
CUST-109682,26,94.0,106.2,5522,33
CUST-109683,1,15.2,19.0,91,12
CUST-109684,25,79.4,36.4,20,44
CUST-109685,1,24.0,19.5,147,8
CUST-109686,28,77.2,91.8,87,5
CUST-109687,17,73.5,107.3,79,6
CUST-109688,12,33.0,10.6,24,44
CUST-109689,11,35.8,17.4,139,37
CUST-109690,18,62.5,36.6,71,42
CUST-109691,19,84.0,52.4,2620,17
CUST-109692,18,57.0,57.5,74,5
CUST-109693,10,38.4,6.4,64,32
CUST-109694,25,65.0,57.9,3589,12
CUST-109695,8,36.6,5.6,69,36
CUST-109696,1,42.9,13.8,69,10
CUST-109697,24,88.0,50.5,106,7
CUST-109698,13,11.4,19.6,7,10
CUST-109699,24,91.8,56.8,3578,41
CUST-109700,9,28.8,6.7,6,32
CUST-109701,4,20.0,21.3,38,30
CUST-109702,13,22.8,8.9,115,28
CUST-109703,18,81.9,60.5,75,28
CUST-109704,11,26.8,19.0,99,24
CUST-109705,6,30.8,6.7,90,10
CUST-109706,15,59.9,58.1,121,39
CUST-109707,8,17.3,9.1,52,10
CUST-109708,9,20.1,11.5,21,24
CUST-109709,11,37.2,9.4,118,7
CUST-109710,2,21.9,15.6,32,15
CUST-109711,17,59.7,101.1,57,37
CUST-109712,26,73.6,25.9,1320,40
CUST-109713,9,28.0,19.8,74,40
CUST-109714,27,62.4,108.1,14,16
CUST-109715,25,67.5,56.3,74,35
CUST-109716,7,16.5,15.2,35,15
CUST-109717,13,10.4,9.1,57,14
CUST-109718,17,87.2,60.6,41,40
CUST-109719,25,55.0,61.0,4697,7
CUST-109720,12,28.3,8.0,88,41
CUST-109721,21,73.5,95.5,35,19
CUST-109722,5,41.3,17.0,81,27
CUST-109723,7,24.1,20.3,53,36
CUST-109724,8,16.2,17.1,95,34
CUST-109725,19,72.6,38.2,1719,39
CUST-109726,18,67.4,29.1,552,24
CUST-109727,5,23.2,15.8,17,15
CUST-109728,25,84.0,39.2,91,8
CUST-109729,6,24.5,6.8,44,26
CUST-109730,7,24.9,4.9,102,9
CUST-109731,17,69.1,73.9,63,13
CUST-109732,8,40.1,16.7,12,33
CUST-109733,5,17.3,4.9,142,20
CUST-109734,9,41.3,9.7,104,42
CUST-109735,24,72.7,27.0,1998,27
CUST-109736,5,19.0,5.2,136,16
CUST-109737,18,60.4,100.4,0,23
CUST-109738,4,19.2,11.4,7,36
CUST-109739,5,15.9,10.2,143,39
CUST-109740,29,86.3,87.3,873,38
CUST-109741,1,27.0,22.0,74,24
CUST-109742,15,64.1,54.9,125,23
CUST-109743,28,76.7,62.1,5,36
CUST-109744,2,12.9,11.0,89,45
CUST-109745,15,67.4,87.1,28,31
CUST-109746,18,81.8,75.3,828,33
CUST-109747,6,37.7,18.1,1,29
CUST-109748,24,52.4,86.1,55,32
CUST-109749,23,76.8,46.8,2620,44
CUST-109750,9,30.9,21.3,4,40
CUST-109751,9,23.9,11.9,105,32
CUST-109752,7,10.1,4.5,97,2
CUST-109753,28,73.7,46.3,101,32
CUST-109754,12,13.1,16.1,93,9
CUST-109755,21,54.5,94.0,18,24
CUST-109756,14,43.9,7.6,69,20
CUST-109757,10,33.7,4.3,140,33
CUST-109758,1,16.6,13.6,129,15
CUST-109759,6,26.5,19.7,58,9
CUST-109760,23,65.6,54.5,31,2
CUST-109761,29,73.2,86.8,45,9
CUST-109762,29,86.6,51.6,122,4
CUST-109763,9,25.5,5.7,104,25
CUST-109764,14,15.3,7.9,125,26
CUST-109765,14,21.7,8.9,41,31
CUST-109766,17,87.7,90.8,5357,4
CUST-109767,10,36.5,9.1,115,4
CUST-109768,29,56.8,107.8,2479,29
CUST-109769,11,25.6,8.3,131,43
CUST-109770,15,78.2,90.3,117,6
CUST-109771,4,11.1,9.7,132,13
CUST-109772,18,56.6,48.9,3520,20
CUST-109773,8,43.6,11.9,45,12
CUST-109774,3,15.6,12.7,8,27
CUST-109775,18,58.5,85.9,64,11
CUST-109776,11,11.2,9.5,55,23
CUST-109777,18,79.2,28.8,14,8
CUST-109778,13,43.7,13.9,98,40
CUST-109779,10,17.9,10.4,24,38
CUST-109780,16,91.8,94.4,44,28
CUST-109781,16,92.5,35.7,499,44
CUST-109782,22,51.9,69.7,6,2
CUST-109783,2,26.6,5.7,131,20
CUST-109784,22,71.8,82.6,99,39
CUST-109785,5,42.5,5.5,124,22
CUST-109786,9,39.1,6.4,69,43
CUST-109787,28,70.8,30.0,1380,14
CUST-109788,22,68.1,25.4,27,9
CUST-109789,6,27.9,15.3,112,15
CUST-109790,6,42.6,20.2,141,1
CUST-109791,17,56.9,60.4,3020,35
CUST-109792,24,88.1,27.9,1116,8
CUST-109793,1,15.9,4.4,110,30
CUST-109794,25,85.2,70.4,70,10
CUST-109795,16,64.2,71.3,104,26
CUST-109796,25,91.0,79.1,2689,8
CUST-109797,21,75.0,64.2,95,9
CUST-109798,6,19.0,5.7,69,27
CUST-109799,12,11.4,18.2,89,17
CUST-109800,29,79.6,47.4,39,39
CUST-109801,15,60.0,54.2,3468,45
CUST-109802,28,75.1,38.3,919,17
CUST-109803,11,29.8,18.8,3,16
CUST-109804,2,40.9,14.0,2,40
CUST-109805,1,12.8,11.7,110,13
CUST-109806,3,25.1,18.2,43,25
CUST-109807,14,18.3,9.4,144,9
CUST-109808,2,23.1,7.7,14,27
CUST-109809,4,31.2,9.5,51,28
CUST-109810,12,12.6,15.5,137,22
CUST-109811,13,32.7,17.1,125,29
CUST-109812,10,37.0,5.6,66,18
CUST-109813,28,66.1,92.8,3619,4
CUST-109814,4,25.2,18.6,68,18
CUST-109815,4,44.5,7.1,3,2
CUST-109816,10,12.0,8.6,56,11
CUST-109817,21,60.8,107.3,116,25
CUST-109818,1,32.4,14.9,50,37
CUST-109819,25,70.7,68.9,50,44
CUST-109820,8,19.6,17.4,122,29
CUST-109821,29,58.7,42.8,120,45
CUST-109822,12,44.1,18.2,83,16
CUST-109823,6,25.3,19.8,119,17
CUST-109824,13,37.2,16.2,37,37
CUST-109825,9,10.6,9.3,106,43
CUST-109826,29,55.5,44.2,128,44
CUST-109827,19,86.9,81.4,5860,7
CUST-109828,21,63.3,26.3,122,25
CUST-109829,10,29.1,20.3,54,16
CUST-109830,10,12.6,15.4,30,44
CUST-109831,7,39.5,16.2,11,13
CUST-109832,18,88.1,37.6,27,16
CUST-109833,9,19.4,6.6,18,41
CUST-109834,9,19.3,10.9,6,2
CUST-109835,15,55.4,97.5,6630,40
CUST-109836,1,24.8,19.7,61,34
CUST-109837,1,44.5,16.8,61,44
CUST-109838,23,60.0,25.5,1453,18
CUST-109839,5,28.2,13.8,18,13
CUST-109840,6,33.9,20.7,133,27
CUST-109841,9,14.6,21.9,133,11
CUST-109842,28,71.4,26.3,973,21
CUST-109843,23,88.8,87.8,144,34
CUST-109844,12,26.1,6.2,64,11
CUST-109845,8,28.0,4.1,25,1
CUST-109846,7,44.7,10.2,74,14
CUST-109847,7,13.1,14.5,10,13
CUST-109848,3,20.2,10.2,15,34
CUST-109849,7,11.2,7.0,33,3
CUST-109850,1,24.2,21.2,85,8
CUST-109851,9,40.4,10.3,27,21
CUST-109852,7,37.2,13.3,24,40
CUST-109853,29,55.3,74.1,86,33
CUST-109854,25,75.9,52.7,1264,45
CUST-109855,22,50.0,94.7,1231,42
CUST-109856,2,23.0,15.7,15,0
CUST-109857,12,40.6,13.6,83,29
CUST-109858,10,31.3,18.7,147,32
CUST-109859,11,22.8,11.1,49,37
CUST-109860,25,68.9,82.3,88,43
CUST-109861,8,41.2,19.2,18,16
CUST-109862,11,27.8,5.3,41,11
CUST-109863,15,92.3,77.2,50,43
CUST-109864,2,22.5,9.5,21,39
CUST-109865,7,44.9,5.9,102,17
CUST-109866,24,79.1,49.0,135,23
CUST-109867,5,30.1,19.8,101,28
CUST-109868,5,20.9,8.1,71,19
CUST-109869,6,16.6,20.2,1,38
CUST-109870,2,18.6,16.1,75,36
CUST-109871,23,87.5,32.8,2197,33
CUST-109872,6,15.9,13.8,126,43
CUST-109873,15,94.9,58.5,0,14
CUST-109874,2,21.2,19.6,78,8
CUST-109875,28,52.7,81.4,147,9
CUST-109876,23,69.2,106.4,4043,6
CUST-109877,29,75.2,42.0,2814,40
CUST-109878,4,16.5,16.5,9,43
CUST-109879,5,34.4,5.4,18,34
CUST-109880,19,86.3,103.0,46,8
CUST-109881,6,32.7,13.3,60,5
CUST-109882,7,26.8,15.2,112,13
CUST-109883,4,44.1,9.9,11,8
CUST-109884,17,89.3,93.1,137,13
CUST-109885,25,88.2,48.3,3332,23
CUST-109886,3,17.6,8.5,111,29
CUST-109887,5,33.8,13.3,119,9
CUST-109888,17,62.7,108.7,3369,18
CUST-109889,8,20.4,10.9,100,0
CUST-109890,15,83.6,84.1,123,0
CUST-109891,11,12.4,19.4,38,30
CUST-109892,11,37.0,14.0,10,34
CUST-109893,8,11.6,18.0,20,3
CUST-109894,9,12.4,14.5,49,31
CUST-109895,5,22.9,19.0,86,26
CUST-109896,22,78.4,38.7,43,23
CUST-109897,25,56.8,39.8,45,25
CUST-109898,18,66.7,96.2,139,10
CUST-109899,14,38.3,5.7,126,1
CUST-109900,25,90.4,64.9,1103,23
CUST-109901,13,20.2,21.5,32,12
CUST-109902,26,79.3,107.6,4842,29
CUST-109903,16,84.8,92.6,36,3
CUST-109904,25,63.2,32.8,141,7
CUST-109905,2,12.2,20.2,48,14
CUST-109906,18,80.2,97.5,87,5
CUST-109907,4,24.2,12.6,69,32
CUST-109908,6,38.7,20.2,60,12
CUST-109909,14,27.1,19.9,51,3
CUST-109910,8,14.3,15.5,27,7
CUST-109911,4,25.7,4.5,30,8
CUST-109912,8,39.7,5.5,145,3
CUST-109913,10,17.1,10.3,104,6
CUST-109914,8,13.1,9.8,32,4
CUST-109915,28,93.1,104.5,24,6
CUST-109916,8,19.5,20.2,24,43
CUST-109917,7,21.4,6.7,122,5
CUST-109918,25,85.4,26.8,141,38
CUST-109919,7,28.2,11.6,54,4
CUST-109920,15,50.4,38.5,137,6
CUST-109921,1,22.9,4.2,29,32
CUST-109922,27,66.3,50.0,550,44
CUST-109923,1,30.1,10.6,137,22
CUST-109924,11,26.1,4.2,98,27
CUST-109925,18,85.1,34.8,56,2
CUST-109926,27,69.7,99.6,30,4
CUST-109927,6,42.4,4.9,25,19
CUST-109928,23,72.8,86.4,51,12
CUST-109929,2,26.6,13.8,91,31
CUST-109930,3,34.8,17.9,67,31
CUST-109931,14,14.8,16.4,3,16
CUST-109932,5,36.3,7.8,19,23
CUST-109933,11,42.2,16.3,71,16
CUST-109934,20,65.7,84.3,68,29
CUST-109935,3,12.4,10.3,143,19
CUST-109936,8,11.3,5.8,6,39
CUST-109937,27,70.6,101.1,7380,9
CUST-109938,14,28.6,11.2,63,23
CUST-109939,4,40.5,4.2,141,14
CUST-109940,8,44.6,8.7,123,4
CUST-109941,12,20.0,21.2,116,26
CUST-109942,9,43.0,7.2,64,20
CUST-109943,8,29.0,17.4,59,17
CUST-109944,28,93.7,48.6,729,12
CUST-109945,16,51.1,99.0,146,25
CUST-109946,9,27.9,13.0,142,45
CUST-109947,18,88.9,55.8,40,22
CUST-109948,8,18.1,12.5,89,18
CUST-109949,9,22.1,4.3,72,3
CUST-109950,12,35.1,16.1,31,19
CUST-109951,26,91.7,29.5,78,9
CUST-109952,18,57.8,39.3,103,11
CUST-109953,18,72.4,76.8,5990,18
CUST-109954,18,76.2,37.9,70,29
CUST-109955,21,61.8,90.8,71,17
CUST-109956,8,17.9,4.5,113,10
CUST-109957,29,64.0,59.7,109,10
CUST-109958,13,21.7,20.0,62,5
CUST-109959,7,18.3,12.8,7,36
CUST-109960,12,31.1,20.0,4,23
CUST-109961,21,79.2,32.3,50,3
CUST-109962,8,39.8,20.4,97,41
CUST-109963,6,13.2,19.4,40,26
CUST-109964,16,78.8,30.9,2132,2
CUST-109965,5,24.9,18.9,48,10
CUST-109966,3,15.0,7.2,113,33
CUST-109967,9,22.8,7.0,1,23
CUST-109968,23,79.6,73.7,2063,43
CUST-109969,15,57.9,75.4,144,4
CUST-109970,14,32.0,16.3,131,11
CUST-109971,6,12.3,13.3,129,18
CUST-109972,13,18.3,4.0,130,13
CUST-109973,22,50.7,80.7,100,12
CUST-109974,27,80.9,103.6,130,18
CUST-109975,3,18.9,10.9,58,15
CUST-109976,20,52.1,33.8,123,38
CUST-109977,3,34.1,12.3,45,39
CUST-109978,7,38.9,8.6,76,43
CUST-109979,15,67.2,70.1,911,4
CUST-109980,25,80.5,79.6,3422,3
CUST-109981,26,81.1,74.9,30,41
CUST-109982,9,33.6,7.3,33,15
CUST-109983,5,16.7,11.6,1,43
CUST-109984,26,61.8,64.6,122,31
CUST-109985,14,35.0,12.8,150,36
CUST-109986,12,23.8,14.9,67,11
CUST-109987,5,32.1,14.9,7,6
CUST-109988,22,63.3,55.7,2562,0
CUST-109989,18,86.7,39.5,59,30
CUST-109990,22,91.9,106.9,95,11
CUST-109991,28,66.7,51.1,562,10
CUST-109992,9,10.2,20.7,75,41
CUST-109993,11,44.1,15.8,22,27
CUST-109994,4,36.2,14.2,6,29
CUST-109995,16,52.7,90.7,3355,32
CUST-109996,11,17.7,7.8,15,18
CUST-109997,6,17.6,13.5,99,10
CUST-109998,14,23.8,10.4,61,16
CUST-109999,12,32.8,10.5,107,35
CUST-110000,16,87.4,41.1,739,38
CUST-110001,4,40.6,21.8,91,42
CUST-110002,5,30.7,11.8,61,18
CUST-110003,12,25.9,16.6,113,43
CUST-110004,9,28.6,10.3,15,22
CUST-110005,28,92.8,80.1,131,19
CUST-110006,21,76.5,38.6,142,5
CUST-110007,26,93.5,53.0,128,11
CUST-110008,14,24.7,7.2,63,6
CUST-110009,10,27.8,17.3,45,5
CUST-110010,11,40.0,16.5,67,23
CUST-110011,21,52.6,29.0,1740,19
CUST-110012,12,20.1,19.7,36,0
CUST-110013,29,59.8,81.3,2764,38
CUST-110014,11,12.3,17.4,91,36
CUST-110015,1,10.1,5.1,88,33
CUST-110016,2,32.3,6.7,105,34
CUST-110017,2,37.2,6.9,105,31
CUST-110018,9,32.3,21.3,76,20
CUST-110019,23,86.2,59.3,126,15
CUST-110020,18,68.0,72.3,45,33
CUST-110021,5,30.7,16.0,129,24
CUST-110022,3,42.0,21.0,120,9
CUST-110023,10,10.1,6.3,120,21
CUST-110024,5,27.2,7.0,32,33
CUST-110025,27,50.2,63.2,26,43
CUST-110026,4,42.6,10.8,3,35
CUST-110027,4,29.2,9.0,46,23
CUST-110028,5,13.9,4.8,96,32
CUST-110029,9,20.6,15.7,149,32
CUST-110030,10,24.9,12.6,63,25
CUST-110031,5,17.8,13.4,137,40
CUST-110032,24,53.5,98.3,11,20
CUST-110033,20,65.3,38.5,1193,10
CUST-110034,4,34.3,18.5,135,41
CUST-110035,6,19.5,12.8,26,31
CUST-110036,24,82.8,25.3,24,0
CUST-110037,5,36.2,17.2,116,33
CUST-110038,26,52.3,92.3,77,10
CUST-110039,9,34.1,10.0,95,28
CUST-110040,19,92.9,107.2,5,19
CUST-110041,6,22.3,8.7,123,28
CUST-110042,13,43.9,8.2,17,38
CUST-110043,2,16.3,20.9,80,35
CUST-110044,10,33.6,10.8,75,43
CUST-110045,24,82.5,101.2,7792,32
CUST-110046,14,17.6,5.7,144,4
CUST-110047,28,58.4,26.5,1696,19
CUST-110048,12,38.8,18.9,86,18
CUST-110049,9,15.5,20.2,148,22
CUST-110050,9,17.0,19.5,1,6
CUST-110051,16,53.4,25.7,109,2
CUST-110052,8,33.5,6.0,128,11
CUST-110053,11,12.1,9.5,131,25
CUST-110054,8,18.6,17.8,18,18
CUST-110055,27,75.0,38.2,121,6
CUST-110056,19,94.2,80.2,3208,11
CUST-110057,7,12.4,8.4,34,6
CUST-110058,12,21.9,7.1,34,0
CUST-110059,20,76.0,61.0,1037,15
CUST-110060,11,24.1,14.4,93,20
CUST-110061,3,21.1,14.8,107,41
CUST-110062,12,29.5,11.1,50,15
CUST-110063,17,87.3,34.2,51,32
CUST-110064,12,13.0,14.8,148,29
CUST-110065,2,25.3,15.2,16,1
CUST-110066,15,63.7,107.1,1927,32
CUST-110067,17,54.6,90.9,78,6
CUST-110068,14,29.2,5.7,98,28
CUST-110069,17,75.2,46.6,19,42
CUST-110070,22,72.4,65.9,56,22
CUST-110071,18,93.8,51.1,40,4
CUST-110072,6,31.5,12.6,148,31
CUST-110073,3,10.6,14.9,27,7
CUST-110074,18,75.9,48.3,821,7
CUST-110075,28,65.0,77.1,4009,21
CUST-110076,19,75.4,81.7,43,15
CUST-110077,15,72.2,76.7,5,33
CUST-110078,2,33.5,4.2,78,24
CUST-110079,1,28.5,14.0,14,6
CUST-110080,10,39.3,5.4,14,10
CUST-110081,19,84.6,65.1,1952,16
CUST-110082,4,39.0,14.3,46,14
CUST-110083,27,79.4,51.8,115,16
CUST-110084,20,56.8,37.1,1521,0
CUST-110085,1,22.2,4.5,143,37
CUST-110086,15,88.6,30.4,851,43
CUST-110087,28,71.5,59.4,25,13
CUST-110088,16,82.8,31.4,596,6
CUST-110089,11,42.3,9.2,7,40
CUST-110090,28,69.6,98.7,2664,3
CUST-110091,4,44.3,21.3,93,1
CUST-110092,7,22.3,16.1,8,42
CUST-110093,2,11.3,16.6,114,17
CUST-110094,20,94.4,71.4,116,21
CUST-110095,5,12.1,14.7,10,42
CUST-110096,7,26.4,21.9,103,34
CUST-110097,26,85.9,106.4,74,18
CUST-110098,2,24.2,5.5,23,45
CUST-110099,3,19.3,16.6,96,23
CUST-110100,10,24.2,11.3,142,14
CUST-110101,22,91.0,45.2,2440,20
CUST-110102,11,18.5,15.1,110,35
CUST-110103,12,32.9,7.8,31,6
CUST-110104,12,20.6,11.5,55,29
CUST-110105,9,31.7,4.1,120,6
CUST-110106,5,13.3,18.2,2,41
CUST-110107,12,25.4,15.7,57,25
CUST-110108,11,42.7,17.7,46,7
CUST-110109,26,58.5,77.4,57,19
CUST-110110,18,50.9,93.5,128,20
CUST-110111,12,30.3,17.6,76,14
CUST-110112,15,93.5,35.0,77,17
CUST-110113,1,37.3,8.4,51,8
CUST-110114,7,34.7,14.6,115,31
CUST-110115,3,36.7,19.0,37,38
CUST-110116,1,10.5,18.7,49,24
CUST-110117,24,88.1,94.3,3866,14
CUST-110118,29,78.2,62.2,102,3
CUST-110119,15,86.3,65.9,71,1
CUST-110120,2,15.0,8.5,42,29
CUST-110121,3,40.1,16.8,70,21
CUST-110122,6,31.6,9.9,61,26
CUST-110123,21,75.4,54.2,60,24
CUST-110124,16,93.5,68.7,1374,39
CUST-110125,14,10.5,13.3,31,38
CUST-110126,5,27.8,6.0,4,10
CUST-110127,7,21.9,14.5,129,43
CUST-110128,12,41.3,14.5,103,37
CUST-110129,1,41.0,15.1,40,5
CUST-110130,14,34.5,13.3,41,10
CUST-110131,19,55.0,77.7,6138,10
CUST-110132,19,60.2,38.8,2910,19
CUST-110133,20,86.9,83.6,26,33
CUST-110134,14,15.9,15.1,131,2
CUST-110135,10,36.3,7.3,65,43
CUST-110136,28,59.8,41.7,78,17
CUST-110137,12,23.6,8.9,59,3
CUST-110138,17,62.3,100.9,56,34
CUST-110139,6,33.9,10.0,53,7
CUST-110140,26,67.2,49.9,848,20
CUST-110141,25,76.6,92.9,6131,37
CUST-110142,15,61.1,89.1,891,39
CUST-110143,11,29.4,6.6,11,25
CUST-110144,2,43.5,5.8,113,18
CUST-110145,17,72.0,52.3,2771,40
CUST-110146,12,24.5,10.3,0,22
CUST-110147,7,35.0,21.5,89,32
CUST-110148,19,76.7,59.2,2308,27
CUST-110149,2,44.4,12.4,13,1
CUST-110150,25,81.0,34.6,82,45
CUST-110151,19,63.7,75.2,2932,36
CUST-110152,15,51.1,44.2,140,35
CUST-110153,4,10.9,7.1,136,19
CUST-110154,16,61.9,34.2,60,10
CUST-110155,12,20.1,8.3,26,4
CUST-110156,29,53.8,88.8,4,15
CUST-110157,2,41.9,17.4,93,13
CUST-110158,3,43.9,7.1,70,8
CUST-110159,29,61.6,62.6,42,25
CUST-110160,6,24.9,13.8,111,20
CUST-110161,18,66.3,75.5,3926,33
CUST-110162,27,83.2,84.9,37,34
CUST-110163,9,12.6,9.6,73,21
CUST-110164,12,16.5,13.6,62,17
CUST-110165,4,41.2,21.9,119,31
CUST-110166,12,20.5,21.3,14,12
CUST-110167,7,18.9,21.5,42,31
CUST-110168,15,54.0,42.3,0,39
CUST-110169,7,33.9,19.2,119,5
CUST-110170,20,83.1,64.6,5038,25
CUST-110171,14,39.7,15.6,102,41
CUST-110172,28,93.0,66.0,726,11
CUST-110173,27,61.0,51.0,1581,1
CUST-110174,10,26.9,13.4,78,33
CUST-110175,3,41.7,16.4,41,45
CUST-110176,21,55.3,99.3,138,6
CUST-110177,6,14.1,16.3,100,8
CUST-110178,6,30.7,6.1,36,31
CUST-110179,12,14.3,10.4,35,30
CUST-110180,3,13.8,16.6,83,20
CUST-110181,7,37.8,16.7,114,25
CUST-110182,22,52.2,104.7,1047,3
CUST-110183,13,12.6,5.8,40,8
CUST-110184,18,75.6,36.8,99,13
CUST-110185,1,27.5,21.1,128,35
CUST-110186,29,63.1,82.2,60,43
CUST-110187,2,30.7,5.3,44,33
CUST-110188,18,93.2,62.4,2308,43
CUST-110189,18,58.8,99.8,115,0
CUST-110190,19,66.1,34.3,94,8
CUST-110191,18,74.6,59.7,4059,4
CUST-110192,25,67.5,93.8,1594,16
CUST-110193,4,22.4,7.1,53,42
CUST-110194,24,89.0,106.0,6254,18
CUST-110195,11,35.7,21.9,63,6
CUST-110196,8,16.5,14.5,57,21
CUST-110197,13,14.5,13.9,42,40
CUST-110198,10,29.2,18.5,24,20
CUST-110199,24,92.2,51.9,96,23
CUST-110200,3,40.9,20.2,67,9
CUST-110201,18,66.6,33.6,1075,4
CUST-110202,2,39.5,9.5,55,12
CUST-110203,7,33.0,8.4,141,38
CUST-110204,1,43.0,6.0,81,3
CUST-110205,7,10.1,15.6,115,29
CUST-110206,16,92.1,82.2,110,43
CUST-110207,1,22.0,11.7,72,30
CUST-110208,27,79.3,88.5,1858,34
CUST-110209,18,55.9,83.6,73,44
CUST-110210,9,21.6,19.2,63,13
CUST-110211,10,19.9,21.5,58,28
CUST-110212,23,51.5,77.1,126,26
CUST-110213,27,63.4,63.2,4929,19
CUST-110214,29,71.7,77.9,934,31
CUST-110215,21,74.5,80.7,807,4
CUST-110216,2,13.4,21.3,103,20
CUST-110217,14,31.5,12.3,8,27
CUST-110218,19,89.9,100.3,2607,40
CUST-110219,22,68.1,102.8,1028,34
CUST-110220,2,25.8,19.2,19,32
CUST-110221,16,86.2,87.3,80,20
CUST-110222,29,56.5,52.7,20,26
CUST-110223,10,42.3,10.5,84,44
CUST-110224,4,30.3,8.6,100,26
CUST-110225,7,27.8,8.2,45,17
CUST-110226,26,91.4,51.6,23,39
CUST-110227,28,84.8,74.9,55,21
CUST-110228,9,18.9,8.5,119,13
CUST-110229,28,81.6,42.4,1441,11
CUST-110230,18,62.1,46.5,39,17
CUST-110231,27,73.3,25.4,76,20
CUST-110232,16,80.6,64.8,842,8
CUST-110233,6,42.9,21.3,13,42
CUST-110234,4,18.1,7.3,125,13
CUST-110235,14,40.6,20.8,55,41
CUST-110236,9,26.5,17.5,91,14
CUST-110237,27,63.3,48.1,101,4
CUST-110238,18,65.1,41.2,1483,32
CUST-110239,7,35.6,9.5,76,28
CUST-110240,7,40.7,7.6,84,31
CUST-110241,6,38.2,7.3,58,9
CUST-110242,12,15.9,14.0,67,20
CUST-110243,29,76.3,29.8,41,22
CUST-110244,6,14.7,7.0,55,15
CUST-110245,1,19.9,16.6,8,21
CUST-110246,21,77.9,90.2,7216,44
CUST-110247,16,91.8,74.1,3630,45
CUST-110248,14,37.5,5.4,77,12
CUST-110249,29,79.9,36.2,51,44
CUST-110250,7,36.2,19.0,27,37
CUST-110251,1,11.8,4.9,65,24
CUST-110252,18,71.0,86.3,2589,22
CUST-110253,22,53.3,40.4,2,30
CUST-110254,6,19.4,10.7,139,21
CUST-110255,13,32.9,17.9,49,6
CUST-110256,14,15.6,10.7,92,24
CUST-110257,9,29.8,15.8,11,32
CUST-110258,12,31.1,13.0,133,35
CUST-110259,11,21.0,8.1,26,34
CUST-110260,28,65.9,64.6,4328,37
CUST-110261,14,18.2,13.0,119,17
CUST-110262,20,69.6,109.6,31,45
CUST-110263,27,50.5,109.8,60,6
CUST-110264,15,67.2,51.5,135,2
CUST-110265,11,33.8,6.1,99,36
CUST-110266,8,29.3,14.1,53,37
CUST-110267,20,51.6,92.9,6874,22
CUST-110268,13,15.8,16.9,135,23
CUST-110269,6,33.6,9.6,25,11
CUST-110270,12,21.3,21.8,34,33
CUST-110271,26,66.5,101.2,7387,11
CUST-110272,20,66.2,97.9,14,37
CUST-110273,11,20.7,12.3,81,36
CUST-110274,2,32.6,8.4,126,30
CUST-110275,5,10.3,5.2,118,23
CUST-110276,26,63.1,68.1,1225,21
CUST-110277,27,60.7,95.4,119,43
CUST-110278,10,24.8,15.3,3,19
CUST-110279,3,40.2,16.1,52,21
