customer_id,total_tickets_logged,avg_resolution_time_hrs,escalated_tickets_count,latest_csat_score,primary_issue_category
CUST-108908,3,23.4,1,2,Onboarding Help
CUST-108909,0,0.0,0,,None
CUST-108910,4,52.3,0,1,Feature Request
CUST-108911,1,2.2,0,,Technical Bug
CUST-108912,0,0.0,0,,None
CUST-108913,2,45.0,0,2,Feature Request
CUST-108914,1,24.0,0,5,Feature Request
CUST-108915,0,0.0,0,,None
CUST-108916,1,12.0,0,5,Technical Bug
CUST-108917,2,57.5,1,3,Technical Bug
CUST-108918,1,29.7,1,1,Billing Inquiry
CUST-108919,1,3.4,0,4,Onboarding Help
CUST-108920,3,56.4,1,2,Billing Inquiry
CUST-108921,2,45.1,0,2,Technical Bug
CUST-108922,1,25.5,0,3,Technical Bug
CUST-108923,0,0.0,0,,None
CUST-108924,1,2.1,0,4,Billing Inquiry
CUST-108925,0,0.0,0,,None
CUST-108926,1,15.6,0,4,Feature Request
CUST-108927,0,0.0,0,,None
CUST-108928,1,26.4,1,3,Feature Request
CUST-108929,2,41.5,1,2,Technical Bug
CUST-108930,2,20.1,0,5,Billing Inquiry
CUST-108931,4,63.0,0,1,Feature Request
CUST-108932,0,0.0,0,,None
CUST-108933,1,14.4,0,5,Technical Bug
CUST-108934,1,20.8,1,3,Billing Inquiry
CUST-108935,1,60.1,0,1,Feature Request
CUST-108936,0,0.0,0,,None
CUST-108937,2,4.7,0,4,Billing Inquiry
CUST-108938,1,65.3,1,1,Onboarding Help
CUST-108939,0,0.0,0,,None
CUST-108940,1,41.3,0,2,Onboarding Help
CUST-108941,1,53.8,1,3,Billing Inquiry
CUST-108942,1,49.5,0,1,Technical Bug
CUST-108943,1,67.1,0,2,Technical Bug
CUST-108944,0,0.0,0,,None
CUST-108945,2,58.4,0,3,Billing Inquiry
CUST-108946,0,0.0,0,,None
CUST-108947,0,0.0,0,,None
CUST-108948,0,0.0,0,,None
CUST-108949,0,0.0,0,,None
CUST-108950,0,0.0,0,,None
CUST-108951,0,0.0,0,,None
CUST-108952,3,26.7,1,3,Feature Request
CUST-108953,0,0.0,0,,None
CUST-108954,2,68.6,1,3,Onboarding Help
CUST-108955,0,0.0,0,,None
CUST-108956,2,5.3,0,,Feature Request
CUST-108957,1,7.3,0,5,Onboarding Help
CUST-108958,0,0.0,0,,None
CUST-108959,0,0.0,0,,None
CUST-108960,0,0.0,0,,None
CUST-108961,1,5.1,0,5,Technical Bug
CUST-108962,2,23.5,0,1,Feature Request
CUST-108963,5,49.5,0,2,Feature Request
CUST-108964,6,16.4,0,3,Onboarding Help
CUST-108965,0,0.0,0,,None
CUST-108966,3,59.4,1,2,Technical Bug
CUST-108967,1,8.5,0,,Feature Request
CUST-108968,1,4.2,0,5,Feature Request
CUST-108969,1,5.2,0,4,Technical Bug
CUST-108970,2,70.6,0,2,Feature Request
CUST-108971,4,24.7,1,1,Billing Inquiry
CUST-108972,1,19.2,0,4,Technical Bug
CUST-108973,3,24.4,0,1,Technical Bug
CUST-108974,0,0.0,0,,None
CUST-108975,0,0.0,0,,None
CUST-108976,2,58.8,0,2,Onboarding Help
CUST-108977,2,64.1,1,1,Feature Request
CUST-108978,1,19.1,0,4,Feature Request
CUST-108979,3,47.3,0,1,Feature Request
CUST-108980,1,39.7,0,1,Onboarding Help
CUST-108981,2,15.2,0,,Onboarding Help
CUST-108982,0,0.0,0,,None
CUST-108983,0,0.0,0,,None
CUST-108984,3,2.8,0,4,Feature Request
CUST-108985,2,23.9,0,3,Feature Request
CUST-108986,0,0.0,0,,None
CUST-108987,5,66.7,1,2,Technical Bug
CUST-108988,0,0.0,0,,None
CUST-108989,1,13.3,0,4,Technical Bug
CUST-108990,3,20.5,0,1,Technical Bug
CUST-108991,1,32.2,1,3,Feature Request
CUST-108992,2,62.0,1,2,Feature Request
CUST-108993,0,0.0,0,,None
CUST-108994,1,2.8,0,5,Billing Inquiry
CUST-108995,3,17.9,0,5,Onboarding Help
CUST-108996,1,8.0,0,,Billing Inquiry
CUST-108997,1,20.0,0,4,Onboarding Help
CUST-108998,1,25.5,1,2,Onboarding Help
CUST-108999,3,12.8,0,3,Feature Request
CUST-109000,1,2.9,0,5,Billing Inquiry
CUST-109001,3,52.5,0,2,Feature Request
CUST-109002,1,23.7,0,5,Onboarding Help
CUST-109003,1,9.8,0,4,Onboarding Help
CUST-109004,0,0.0,0,,None
CUST-109005,2,2.6,0,,Technical Bug
CUST-109006,1,12.6,0,,Onboarding Help
CUST-109007,0,0.0,0,,None
CUST-109008,0,0.0,0,,None
CUST-109009,3,8.7,0,4,Onboarding Help
CUST-109010,1,23.0,1,2,Onboarding Help
CUST-109011,0,0.0,0,,None
CUST-109012,1,62.7,1,3,Feature Request
CUST-109013,1,40.7,1,1,Billing Inquiry
CUST-109014,1,46.3,0,1,Technical Bug
CUST-109015,0,0.0,0,,None
CUST-109016,0,0.0,0,,None
CUST-109017,1,31.7,1,2,Onboarding Help
CUST-109018,1,70.9,0,1,Onboarding Help
CUST-109019,1,20.2,0,5,Feature Request
CUST-109020,2,59.7,1,1,Technical Bug
CUST-109021,2,16.9,0,5,Billing Inquiry
CUST-109022,0,0.0,0,,None
CUST-109023,1,15.7,0,3,Onboarding Help
CUST-109024,3,55.9,1,3,Feature Request
CUST-109025,1,23.1,0,5,Billing Inquiry
CUST-109026,0,0.0,0,,None
CUST-109027,1,51.6,0,2,Onboarding Help
CUST-109028,2,44.7,0,3,Feature Request
CUST-109029,2,16.8,0,5,Onboarding Help
CUST-109030,0,0.0,0,,None
CUST-109031,0,0.0,0,,None
CUST-109032,3,33.0,1,3,Feature Request
CUST-109033,2,44.6,1,2,Onboarding Help
CUST-109034,1,9.6,0,4,Onboarding Help
CUST-109035,0,0.0,0,,None
CUST-109036,1,25.7,0,2,Onboarding Help
CUST-109037,3,14.0,0,1,Billing Inquiry
CUST-109038,0,0.0,0,,None
CUST-109039,0,0.0,0,,None
CUST-109040,0,0.0,0,,None
CUST-109041,1,23.8,0,3,Technical Bug
CUST-109042,1,14.0,0,5,Onboarding Help
CUST-109043,0,0.0,0,,None
CUST-109044,0,0.0,0,,None
CUST-109045,2,53.0,0,2,Billing Inquiry
CUST-109046,2,28.6,0,2,Feature Request
CUST-109047,5,67.6,1,1,Onboarding Help
CUST-109048,5,60.8,0,3,Feature Request
CUST-109049,1,34.7,1,3,Onboarding Help
CUST-109050,1,17.2,0,4,Onboarding Help
CUST-109051,2,40.9,1,1,Onboarding Help
CUST-109052,2,15.3,0,4,Billing Inquiry
CUST-109053,1,49.8,0,1,Feature Request
CUST-109054,3,57.5,0,1,Billing Inquiry
CUST-109055,1,45.0,1,2,Technical Bug
CUST-109056,0,0.0,0,,None
CUST-109057,0,0.0,0,,None
CUST-109058,3,48.7,0,2,Feature Request
CUST-109059,4,69.8,1,1,Technical Bug
CUST-109060,0,0.0,0,,None
CUST-109061,1,9.6,0,4,Billing Inquiry
CUST-109062,4,7.7,0,,Billing Inquiry
CUST-109063,1,30.0,1,3,Feature Request
CUST-109064,2,3.9,0,4,Technical Bug
CUST-109065,3,2.9,0,5,Technical Bug
CUST-109066,0,0.0,0,,None
CUST-109067,1,40.9,1,3,Billing Inquiry
CUST-109068,4,70.4,0,1,Onboarding Help
CUST-109069,0,0.0,0,,None
CUST-109070,3,15.2,0,4,Feature Request
CUST-109071,0,0.0,0,,None
CUST-109072,2,30.6,0,1,Technical Bug
CUST-109073,3,21.4,0,5,Onboarding Help
CUST-109074,3,2.1,0,4,Onboarding Help
CUST-109075,0,0.0,0,,None
CUST-109076,3,40.4,0,1,Feature Request
CUST-109077,1,71.7,0,3,Onboarding Help
CUST-109078,0,0.0,0,,None
CUST-109079,0,0.0,0,,None
CUST-109080,0,0.0,0,,None
CUST-109081,1,67.2,1,3,Onboarding Help
CUST-109082,1,19.2,0,,Feature Request
CUST-109083,2,14.1,0,1,Technical Bug
CUST-109084,2,55.2,0,2,Billing Inquiry
CUST-109085,3,20.1,1,1,Technical Bug
CUST-109086,0,0.0,0,,None
CUST-109087,1,10.1,0,,Feature Request
CUST-109088,2,56.3,0,3,Billing Inquiry
CUST-109089,2,42.7,1,2,Billing Inquiry
CUST-109090,0,0.0,0,,None
CUST-109091,4,20.6,1,3,Feature Request
CUST-109092,1,12.0,0,5,Billing Inquiry
CUST-109093,4,51.7,0,3,Onboarding Help
CUST-109094,2,51.5,1,1,Technical Bug
CUST-109095,2,68.5,0,2,Billing Inquiry
CUST-109096,2,56.6,1,1,Feature Request
CUST-109097,1,19.9,0,4,Technical Bug
CUST-109098,1,17.4,0,4,Feature Request
CUST-109099,0,0.0,0,,None
CUST-109100,1,16.2,0,1,Onboarding Help
CUST-109101,1,3.3,0,5,Onboarding Help
CUST-109102,0,0.0,0,,None
CUST-109103,1,46.6,1,1,Technical Bug
CUST-109104,2,16.0,0,,Onboarding Help
CUST-109105,1,16.2,0,1,Feature Request
CUST-109106,0,0.0,0,,None
CUST-109107,1,12.8,0,5,Onboarding Help
CUST-109108,3,20.8,0,3,Onboarding Help
CUST-109109,1,43.9,0,3,Onboarding Help
CUST-109110,1,22.9,0,4,Technical Bug
CUST-109111,0,0.0,0,,None
CUST-109112,2,44.1,1,3,Technical Bug
CUST-109113,0,0.0,0,,None
CUST-109114,2,18.7,0,4,Billing Inquiry
CUST-109115,0,0.0,0,,None
CUST-109116,2,13.3,1,2,Onboarding Help
CUST-109117,1,20.5,0,5,Technical Bug
CUST-109118,0,0.0,0,,None
CUST-109119,0,0.0,0,,None
CUST-109120,1,2.1,0,5,Billing Inquiry
CUST-109121,2,58.7,1,1,Feature Request
CUST-109122,1,67.9,1,2,Feature Request
CUST-109123,0,0.0,0,,None
CUST-109124,0,0.0,0,,None
CUST-109125,0,0.0,0,,None
CUST-109126,0,0.0,0,,None
CUST-109127,2,62.7,1,2,Technical Bug
CUST-109128,5,50.7,0,3,Feature Request
CUST-109129,2,3.4,0,5,Technical Bug
CUST-109130,4,53.9,1,2,Onboarding Help
CUST-109131,2,25.0,1,3,Feature Request
CUST-109132,0,0.0,0,,None
CUST-109133,1,15.4,1,1,Onboarding Help
CUST-109134,0,0.0,0,,None
CUST-109135,1,4.3,0,4,Technical Bug
CUST-109136,3,15.4,0,3,Technical Bug
CUST-109137,1,26.4,0,3,Feature Request
CUST-109138,3,29.5,1,1,Technical Bug
CUST-109139,3,21.7,0,5,Feature Request
CUST-109140,2,30.4,1,3,Onboarding Help
CUST-109141,1,33.8,1,1,Billing Inquiry
CUST-109142,2,17.3,0,5,Onboarding Help
CUST-109143,3,29.1,0,3,Onboarding Help
CUST-109144,0,0.0,0,,None
CUST-109145,0,0.0,0,,None
CUST-109146,2,14.6,0,4,Technical Bug
CUST-109147,1,50.6,1,3,Technical Bug
CUST-109148,4,35.8,0,2,Feature Request
CUST-109149,2,12.9,0,2,Billing Inquiry
CUST-109150,1,19.2,1,2,Onboarding Help
CUST-109151,1,59.5,0,3,Onboarding Help
CUST-109152,1,12.7,0,5,Billing Inquiry
CUST-109153,1,11.9,0,4,Technical Bug
CUST-109154,2,21.9,0,3,Technical Bug
CUST-109155,2,66.5,0,3,Billing Inquiry
CUST-109156,2,59.5,1,2,Billing Inquiry
CUST-109157,3,36.8,1,1,Feature Request
CUST-109158,0,0.0,0,,None
CUST-109159,5,58.3,0,2,Onboarding Help
CUST-109160,1,8.3,0,5,Billing Inquiry
CUST-109161,3,20.1,0,3,Onboarding Help
CUST-109162,0,0.0,0,,None
CUST-109163,1,21.4,0,5,Onboarding Help
CUST-109164,0,0.0,0,,None
CUST-109165,0,0.0,0,,None
CUST-109166,2,52.5,1,3,Technical Bug
CUST-109167,1,47.3,0,3,Feature Request
CUST-109168,1,13.4,0,4,Feature Request
CUST-109169,0,0.0,0,,None
CUST-109170,0,0.0,0,,None
CUST-109171,3,51.9,1,2,Technical Bug
CUST-109172,1,21.8,0,4,Feature Request
CUST-109173,4,14.4,0,1,Billing Inquiry
CUST-109174,1,37.8,0,1,Technical Bug
CUST-109175,3,54.1,1,3,Feature Request
CUST-109176,4,42.9,1,2,Onboarding Help
CUST-109177,0,0.0,0,,None
CUST-109178,2,22.5,0,5,Technical Bug
CUST-109179,1,43.2,0,3,Technical Bug
CUST-109180,1,23.5,1,2,Feature Request
CUST-109181,1,54.1,0,3,Feature Request
CUST-109182,0,0.0,0,,None
CUST-109183,2,63.3,0,3,Technical Bug
CUST-109184,1,46.2,1,1,Onboarding Help
CUST-109185,2,2.4,0,5,Onboarding Help
CUST-109186,0,0.0,0,,None
CUST-109187,2,20.0,0,4,Onboarding Help
CUST-109188,1,6.3,0,5,Feature Request
CUST-109189,1,58.4,0,2,Feature Request
CUST-109190,1,68.5,0,3,Billing Inquiry
CUST-109191,2,65.4,1,2,Technical Bug
CUST-109192,1,16.9,0,5,Technical Bug
CUST-109193,2,8.3,0,5,Billing Inquiry
CUST-109194,0,0.0,0,,None
CUST-109195,1,18.3,0,4,Billing Inquiry
CUST-109196,1,62.4,0,3,Billing Inquiry
CUST-109197,2,5.8,0,5,Feature Request
CUST-109198,0,0.0,0,,None
CUST-109199,3,14.2,1,1,Technical Bug
CUST-109200,1,10.3,0,4,Onboarding Help
CUST-109201,3,63.7,0,2,Onboarding Help
CUST-109202,2,26.0,0,3,Feature Request
CUST-109203,0,0.0,0,,None
CUST-109204,2,5.5,0,5,Feature Request
CUST-109205,1,50.6,0,3,Feature Request
CUST-109206,2,66.5,1,1,Feature Request
CUST-109207,2,55.6,0,3,Feature Request
CUST-109208,1,23.4,0,,Onboarding Help
CUST-109209,0,0.0,0,,None
CUST-109210,2,44.6,0,3,Feature Request
CUST-109211,3,37.2,0,3,Billing Inquiry
CUST-109212,2,26.9,0,2,Technical Bug
CUST-109213,0,0.0,0,,None
CUST-109214,0,0.0,0,,None
CUST-109215,0,0.0,0,,None
CUST-109216,2,36.3,0,1,Onboarding Help
CUST-109217,3,40.9,0,3,Feature Request
CUST-109218,0,0.0,0,,None
CUST-109219,1,10.0,0,5,Billing Inquiry
CUST-109220,1,17.2,0,5,Onboarding Help
CUST-109221,0,0.0,0,,None
CUST-109222,4,29.1,1,3,Feature Request
CUST-109223,1,30.0,0,3,Onboarding Help
CUST-109224,1,57.8,1,3,Onboarding Help
CUST-109225,0,0.0,0,,None
CUST-109226,1,24.0,0,3,Technical Bug
CUST-109227,0,0.0,0,,None
CUST-109228,4,69.2,0,2,Technical Bug
CUST-109229,0,0.0,0,,None
CUST-109230,2,67.3,0,3,Feature Request
CUST-109231,1,16.9,0,4,Technical Bug
CUST-109232,1,11.3,0,4,Billing Inquiry
CUST-109233,1,32.4,0,1,Feature Request
CUST-109234,1,11.6,0,5,Technical Bug
CUST-109235,2,13.3,0,4,Onboarding Help
CUST-109236,2,21.2,0,5,Feature Request
CUST-109237,0,0.0,0,,None
CUST-109238,0,0.0,0,,None
CUST-109239,0,0.0,0,,None
CUST-109240,1,22.4,0,4,Onboarding Help
CUST-109241,2,23.8,0,5,Billing Inquiry
CUST-109242,0,0.0,0,,None
CUST-109243,1,12.2,0,4,Feature Request
CUST-109244,1,12.2,0,5,Onboarding Help
CUST-109245,2,14.9,0,4,Feature Request
CUST-109246,3,14.6,0,5,Feature Request
CUST-109247,2,40.5,1,2,Technical Bug
CUST-109248,0,0.0,0,,None
CUST-109249,4,24.6,0,1,Feature Request
CUST-109250,1,19.6,0,4,Onboarding Help
CUST-109251,3,21.9,1,2,Technical Bug
CUST-109252,0,0.0,0,,None
CUST-109253,2,58.1,0,3,Feature Request
CUST-109254,1,59.3,0,3,Billing Inquiry
CUST-109255,0,0.0,0,,None
CUST-109256,4,27.6,0,2,Billing Inquiry
CUST-109257,0,0.0,0,,None
CUST-109258,3,56.9,1,2,Billing Inquiry
CUST-109259,1,13.2,0,5,Onboarding Help
CUST-109260,0,0.0,0,,None
CUST-109261,0,0.0,0,,None
CUST-109262,4,67.7,0,2,Technical Bug
CUST-109263,1,13.4,0,4,Onboarding Help
CUST-109264,2,49.7,0,1,Feature Request
CUST-109265,0,0.0,0,,None
CUST-109266,2,39.2,1,1,Feature Request
CUST-109267,1,21.0,0,1,Technical Bug
CUST-109268,1,28.3,1,1,Feature Request
CUST-109269,3,53.7,0,1,Feature Request
CUST-109270,2,20.0,0,5,Feature Request
CUST-109271,3,18.1,1,2,Billing Inquiry
CUST-109272,2,45.4,0,1,Billing Inquiry
CUST-109273,5,62.8,0,3,Billing Inquiry
CUST-109274,1,57.3,0,3,Billing Inquiry
CUST-109275,1,12.3,0,5,Onboarding Help
CUST-109276,1,32.5,0,3,Feature Request
CUST-109277,2,62.3,1,1,Technical Bug
CUST-109278,3,31.1,1,1,Billing Inquiry
CUST-109279,1,13.4,0,4,Onboarding Help
CUST-109280,3,57.1,0,1,Technical Bug
CUST-109281,0,0.0,0,,None
CUST-109282,1,9.5,0,,Billing Inquiry
CUST-109283,0,0.0,0,,None
CUST-109284,2,43.0,1,2,Onboarding Help
CUST-109285,1,6.5,0,5,Feature Request
CUST-109286,0,0.0,0,,None
CUST-109287,1,50.0,0,3,Billing Inquiry
CUST-109288,0,0.0,0,,None
CUST-109289,4,27.2,1,1,Technical Bug
CUST-109290,1,53.9,0,3,Onboarding Help
CUST-109291,3,56.1,1,2,Billing Inquiry
CUST-109292,2,67.4,1,1,Onboarding Help
CUST-109293,1,26.3,1,1,Billing Inquiry
CUST-109294,2,13.5,0,,Technical Bug
CUST-109295,3,62.1,1,3,Billing Inquiry
CUST-109296,1,14.7,0,2,Feature Request
CUST-109297,0,0.0,0,,None
CUST-109298,2,27.4,0,1,Billing Inquiry
CUST-109299,1,21.7,1,2,Technical Bug
CUST-109300,1,18.4,0,,Billing Inquiry
CUST-109301,3,15.7,0,1,Technical Bug
CUST-109302,0,0.0,0,,None
CUST-109303,3,35.4,1,3,Feature Request
CUST-109304,0,0.0,0,,None
CUST-109305,1,4.4,0,,Technical Bug
CUST-109306,1,66.0,0,2,Feature Request
CUST-109307,3,9.4,0,4,Technical Bug
CUST-109308,1,15.6,0,4,Feature Request
CUST-109309,0,0.0,0,,None
CUST-109310,1,25.4,0,3,Technical Bug
CUST-109311,2,53.2,0,3,Feature Request
CUST-109312,2,18.3,0,,Technical Bug
CUST-109313,2,67.0,0,2,Technical Bug
CUST-109314,2,16.2,0,5,Feature Request
CUST-109315,1,35.8,1,3,Onboarding Help
CUST-109316,7,24.2,0,2,Billing Inquiry
CUST-109317,1,20.2,0,5,Billing Inquiry
CUST-109318,0,0.0,0,,None
CUST-109319,4,24.4,1,3,Feature Request
CUST-109320,1,44.4,0,3,Technical Bug
CUST-109321,1,71.2,1,3,Technical Bug
CUST-109322,1,23.3,0,1,Feature Request
CUST-109323,1,20.5,0,4,Technical Bug
CUST-109324,0,0.0,0,,None
CUST-109325,1,18.6,0,2,Billing Inquiry
CUST-109326,2,19.3,0,5,Onboarding Help
CUST-109327,1,38.0,1,3,Feature Request
CUST-109328,3,29.3,1,3,Feature Request
CUST-109329,1,13.2,1,1,Technical Bug
CUST-109330,1,15.5,0,5,Billing Inquiry
CUST-109331,1,2.9,0,4,Onboarding Help
CUST-109332,4,25.8,1,1,Feature Request
CUST-109333,2,17.0,0,,Billing Inquiry
CUST-109334,2,42.9,1,3,Onboarding Help
CUST-109335,1,49.7,1,1,Feature Request
CUST-109336,3,8.5,0,4,Billing Inquiry
CUST-109337,4,37.4,0,2,Technical Bug
CUST-109338,0,0.0,0,,None
CUST-109339,2,17.5,0,3,Billing Inquiry
CUST-109340,2,70.5,1,1,Onboarding Help
CUST-109341,2,70.8,0,1,Onboarding Help
CUST-109342,3,62.9,1,3,Onboarding Help
CUST-109343,0,0.0,0,,None
CUST-109344,1,2.9,0,4,Onboarding Help
CUST-109345,1,46.5,0,2,Billing Inquiry
CUST-109346,0,0.0,0,,None
CUST-109347,1,6.9,0,5,Feature Request
CUST-109348,2,13.5,0,2,Technical Bug
CUST-109349,1,48.9,1,1,Billing Inquiry
CUST-109350,4,26.9,0,1,Technical Bug
CUST-109351,0,0.0,0,,None
CUST-109352,2,56.2,0,2,Feature Request
CUST-109353,1,12.7,1,2,Feature Request
CUST-109354,2,21.9,0,3,Billing Inquiry
CUST-109355,0,0.0,0,,None
CUST-109356,2,16.3,0,4,Billing Inquiry
CUST-109357,2,65.2,1,3,Technical Bug
CUST-109358,0,0.0,0,,None
CUST-109359,1,45.2,0,3,Onboarding Help
CUST-109360,0,0.0,0,,None
CUST-109361,0,0.0,0,,None
CUST-109362,1,69.6,1,1,Technical Bug
CUST-109363,1,10.0,0,5,Onboarding Help
CUST-109364,3,22.6,1,1,Feature Request
CUST-109365,1,23.7,0,4,Onboarding Help
CUST-109366,1,16.8,0,4,Feature Request
CUST-109367,1,38.6,0,1,Feature Request
CUST-109368,0,0.0,0,,None
CUST-109369,4,58.1,0,2,Billing Inquiry
CUST-109370,4,25.6,0,3,Feature Request
CUST-109371,0,0.0,0,,None
CUST-109372,0,0.0,0,,None
CUST-109373,1,11.9,0,5,Feature Request
CUST-109374,1,13.5,0,4,Technical Bug
CUST-109375,0,0.0,0,,None
CUST-109376,0,0.0,0,,None
CUST-109377,2,24.3,1,3,Onboarding Help
CUST-109378,3,28.7,0,3,Onboarding Help
CUST-109379,8,25.6,0,1,Onboarding Help
CUST-109380,2,22.4,1,1,Technical Bug
CUST-109381,2,12.4,0,4,Technical Bug
CUST-109382,0,0.0,0,,None
CUST-109383,0,0.0,0,,None
CUST-109384,0,0.0,0,,None
CUST-109385,1,16.4,0,4,Billing Inquiry
CUST-109386,2,36.2,1,3,Onboarding Help
CUST-109387,1,52.3,1,3,Billing Inquiry
CUST-109388,2,52.9,1,3,Technical Bug
CUST-109389,2,37.2,1,1,Feature Request
CUST-109390,1,28.6,0,1,Billing Inquiry
CUST-109391,0,0.0,0,,None
CUST-109392,1,47.8,0,2,Onboarding Help
CUST-109393,2,39.5,0,1,Technical Bug
CUST-109394,4,42.4,1,3,Billing Inquiry
CUST-109395,4,21.1,0,2,Onboarding Help
CUST-109396,1,69.4,0,3,Billing Inquiry
CUST-109397,2,45.7,1,3,Technical Bug
CUST-109398,0,0.0,0,,None
CUST-109399,1,16.5,0,4,Feature Request
CUST-109400,2,66.2,0,2,Billing Inquiry
CUST-109401,1,65.9,0,1,Billing Inquiry
CUST-109402,3,23.5,1,3,Onboarding Help
CUST-109403,1,58.2,0,1,Onboarding Help
CUST-109404,0,0.0,0,,None
CUST-109405,2,14.0,0,5,Billing Inquiry
CUST-109406,1,36.5,0,1,Billing Inquiry
CUST-109407,3,48.1,1,1,Feature Request
CUST-109408,0,0.0,0,,None
CUST-109409,1,8.7,0,,Feature Request
CUST-109410,1,50.7,0,1,Technical Bug
CUST-109411,1,17.2,0,4,Feature Request
CUST-109412,3,17.6,0,1,Onboarding Help
CUST-109413,0,0.0,0,,None
CUST-109414,1,7.3,0,5,Billing Inquiry
CUST-109415,1,29.7,1,1,Technical Bug
CUST-109416,2,50.1,0,2,Onboarding Help
CUST-109417,1,3.1,0,5,Billing Inquiry
CUST-109418,0,0.0,0,,None
CUST-109419,4,25.3,0,1,Billing Inquiry
CUST-109420,0,0.0,0,,None
CUST-109421,0,0.0,0,,None
CUST-109422,1,44.1,1,2,Onboarding Help
CUST-109423,1,18.0,0,3,Technical Bug
CUST-109424,2,38.5,1,3,Billing Inquiry
CUST-109425,2,3.2,0,4,Feature Request
CUST-109426,4,34.1,0,1,Technical Bug
CUST-109427,1,10.1,0,4,Technical Bug
CUST-109428,0,0.0,0,,None
CUST-109429,2,51.1,1,1,Technical Bug
CUST-109430,1,33.4,1,2,Feature Request
CUST-109431,0,0.0,0,,None
CUST-109432,1,17.9,1,3,Billing Inquiry
CUST-109433,3,54.4,0,3,Technical Bug
CUST-109434,0,0.0,0,,None
CUST-109435,1,33.9,0,1,Billing Inquiry
CUST-109436,1,50.8,1,2,Onboarding Help
CUST-109437,0,0.0,0,,None
CUST-109438,1,29.2,0,2,Onboarding Help
CUST-109439,3,42.1,1,1,Feature Request
CUST-109440,2,33.1,0,3,Technical Bug
CUST-109441,4,29.2,1,3,Billing Inquiry
CUST-109442,2,11.2,0,5,Onboarding Help
CUST-109443,2,15.0,0,5,Onboarding Help
CUST-109444,3,18.0,0,2,Feature Request
CUST-109445,2,69.7,0,3,Billing Inquiry
CUST-109446,2,14.1,0,5,Feature Request
CUST-109447,0,0.0,0,,None
CUST-109448,0,0.0,0,,None
CUST-109449,2,19.1,0,2,Feature Request
CUST-109450,2,23.5,0,5,Technical Bug
CUST-109451,0,0.0,0,,None
CUST-109452,1,43.7,0,2,Feature Request
CUST-109453,2,2.2,0,5,Billing Inquiry
CUST-109454,0,0.0,0,,None
CUST-109455,0,0.0,0,,None
CUST-109456,0,0.0,0,,None
CUST-109457,3,12.3,0,3,Onboarding Help
CUST-109458,0,0.0,0,,None
CUST-109459,2,5.5,0,,Feature Request
CUST-109460,2,19.4,0,2,Onboarding Help
CUST-109461,2,17.6,0,2,Onboarding Help
CUST-109462,0,0.0,0,,None
CUST-109463,1,44.7,1,1,Feature Request
CUST-109464,1,12.6,0,,Billing Inquiry
CUST-109465,1,15.5,0,4,Onboarding Help
CUST-109466,0,0.0,0,,None
CUST-109467,1,13.0,0,5,Feature Request
CUST-109468,3,15.1,0,1,Feature Request
CUST-109469,1,18.4,0,4,Billing Inquiry
CUST-109470,2,57.5,0,1,Feature Request
CUST-109471,1,67.1,0,2,Feature Request
CUST-109472,0,0.0,0,,None
CUST-109473,0,0.0,0,,None
CUST-109474,2,27.1,0,3,Feature Request
CUST-109475,1,40.1,1,1,Billing Inquiry
CUST-109476,4,50.3,1,3,Billing Inquiry
CUST-109477,0,0.0,0,,None
CUST-109478,1,10.1,0,5,Feature Request
CUST-109479,2,63.7,0,3,Billing Inquiry
CUST-109480,4,45.1,1,1,Onboarding Help
CUST-109481,0,0.0,0,,None
CUST-109482,0,0.0,0,,None
CUST-109483,0,0.0,0,,None
CUST-109484,4,52.9,0,3,Onboarding Help
CUST-109485,0,0.0,0,,None
CUST-109486,1,15.9,0,5,Feature Request
CUST-109487,2,58.1,1,2,Feature Request
CUST-109488,3,61.0,0,3,Onboarding Help
CUST-109489,0,0.0,0,,None
CUST-109490,1,49.4,0,2,Technical Bug
CUST-109491,0,0.0,0,,None
CUST-109492,0,0.0,0,,None
CUST-109493,1,9.7,0,5,Onboarding Help
CUST-109494,0,0.0,0,,None
CUST-109495,6,17.0,1,1,Onboarding Help
CUST-109496,2,52.3,0,2,Feature Request
CUST-109497,2,18.9,0,,Feature Request
CUST-109498,1,2.6,0,4,Billing Inquiry
CUST-109499,0,0.0,0,,None
CUST-109500,1,35.2,0,1,Technical Bug
CUST-109501,1,11.1,0,,Onboarding Help
CUST-109502,3,64.9,1,3,Billing Inquiry
CUST-109503,0,0.0,0,,None
CUST-109504,3,50.4,1,3,Onboarding Help
CUST-109505,0,0.0,0,,None
CUST-109506,1,7.6,0,4,Billing Inquiry
CUST-109507,2,14.8,0,4,Billing Inquiry
CUST-109508,1,40.1,0,1,Feature Request
CUST-109509,3,50.3,0,2,Feature Request
CUST-109510,0,0.0,0,,None
CUST-109511,1,33.1,0,1,Feature Request
CUST-109512,1,62.3,0,2,Technical Bug
CUST-109513,4,36.7,0,1,Technical Bug
CUST-109514,2,59.3,0,3,Onboarding Help
CUST-109515,1,11.5,0,4,Technical Bug
CUST-109516,0,0.0,0,,None
CUST-109517,2,15.6,0,,Onboarding Help
CUST-109518,1,18.6,0,4,Technical Bug
CUST-109519,0,0.0,0,,None
CUST-109520,2,16.9,0,4,Feature Request
CUST-109521,1,13.7,0,5,Feature Request
CUST-109522,0,0.0,0,,None
CUST-109523,1,16.6,0,,Feature Request
CUST-109524,3,23.2,0,1,Technical Bug
